District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
2,89 ,PLU, 20.47 ,"GREENVILLE, BECKWOURTH RD",350,3600,3050,270,3600,1650
3,174 ,PLA, 0.14 ,"COLFAX, AUBURN/CENTRAL STS",1500,15200,14000,350,5000,4950
3,174 ,PLA, 0.73 ,"COLFAX, MAIN ST",350,5000,4950,1000,8200,7500
3,174 ,PLA, 0 ,"COLFAX, JCT. RTE. 80",0,0,0,1500,15200,14000
3,174 ,PLA, 1.633 ,ROLLINS LAKE RD,1000,8200,7500,560,5100,4950
3,80 ,PLA, 33.131 ,"COLFAX, JCT. RTE. 174 NORTH",3600,36000,33000,3900,29000,26500
2,70 ,PLU,R43.086R,"LAWRENCE ST, BEGIN COUPLET",800,7800,6700,810,7900,5500
2,70 ,PLU,R43.179R,"QUINCY, MAIN ST AT COURT ST/BUCKS LAKE RD",770,7900,5500,770,7900,5500
2,70 ,PLU,R43.268L,"QUINCY, ON LAWRENCE ST AT RAILWAY AVE",770,7500,5500,770,7500,5500
2,89 ,PLU, 20.22 ,"GREENVILLE, GRAND ST",350,3600,2800,350,3600,3050
3,20 ,NEV, 23.25 ,SCOTTS FLAT RD,1600,11000,6100,460,4550,3350
2,70 ,PLU,R43.303R,"QUINCY, ON MAIN ST AT RAILWAY AVE",770,8100,5500,770,8100,5500
2,299 ,MOD, 0.332 ,"ADIN, JCT. RTE. 139, SOUTH",120,1200,1000,190,1650,1450
2,139 ,MOD,R0.231 ,JCT. RTE. 299,0,0,0,150,1250,910
2,139 ,MOD, 0.23 ,"ADIN, SOUTH JCT RTE 299",60,620,450,0,0,0
2,139 ,LAS, 66.635 ,LASSEN/MODOC COUNTY LINE,70,700,470,0,0,0
2,139 ,MOD, 0 ,LASSEN/MODOC COUNTY LINE,0,0,0,60,630,450
10,26 ,SJ, 20.506 ,SAN JOAQUIN/CALAVERAS COUNTY LINE,530,5500,4700,0,0,0
10,26 ,CAL, 0 ,SAN JOAQUIN/CALAVERAS COUNTY LINE,0,0,0,530,5500,4700
10,104 ,AMA,R5.36 ,PRESTON RD,450,5300,4700,850,9600,8700
10,132 ,STA, 18.15 ,LINCOLN AVE,1850,21300,19100,1550,17900,15900
10,124 ,AMA, 0 ,"JCT. RTE. 88, IONE SOUTH",0,0,0,320,3250,2800
2,70 ,PLU,R43.7R,"QUINCY, END COUPLET ON MAIN ST AT LAWRENCE",770,8100,5500,770,7500,5500
2,70 ,PLU, 43.7 ,"QUINCY, END COUPLET ON MAIN ST AT LAWRENCE",770,7500,5500,1300,12200,11000
10,88 ,AMA, 5.527 ,JCT. RTE. 124 NORTH,1000,9700,9200,940,8500,8000
3,50 ,ED,R8.564 ,SHINGLE SPRINGS,5600,64000,61000,3850,51000,47500
10,99 ,STA,R10.04 ,MITCHELL RD,8900,105000,102000,8500,99000,96000
2,70 ,PLU, 43.785 ,QUINCY JUNCTION RD,1300,12200,11000,1000,9900,8800
10,104 ,AMA,R5.766 ,"IONE, JCT. RTE. 124 NORTH",850,9600,8700,1150,12200,10900
10,124 ,AMA,R2.42 ,"IONE, RAYMOND DR",320,3150,2800,250,2250,2050
10,124 ,AMA, 2.291 ,"IONE, WEST JCT RTE 104",390,4000,3500,320,3150,2800
10,104 ,AMA,R5.96 ,"IONE, JCT. RTE. 124 SOUTH",1150,12200,11100,730,8900,8200
5,25 ,MON, 11.75 ,MONTEREY/SAN BENITO COUNTY LINE,50,250,200,0,0,0
5,25 ,SBT, 0 ,MONTEREY/SAN BENITO COUNTY LINE,0,0,0,70,380,300
10,104 ,AMA,R6.364 ,"IONE, FOOTHILL BLVD",720,8700,8000,750,7800,7700
10,4 ,SJ, 38.059 ,SAN JOAQUIN COUNTY STANISLAUS COUNTY,560,5300,4800,0,0,0
10,4 ,STA, 0 ,SAN JOAQUIN COUNTY STANISLAUS COUNTY,0,0,0,560,5300,5050
10,120 ,SJ, 21.184 ,SAN JOAQUIN/STANISLAUS COUNTY,1350,13800,11000,0,0,0
10,120 ,STA, 0 ,SAN JOAQUIN/STANISLAUS COUNTY,0,0,0,1250,13000,11000
10,108 ,STA, 33.38 ,CLAUS RD,1250,16000,14400,1600,21000,19600
5,101 ,MON,R21.989 ,SAN ARDO INTERCHANGE,1850,19700,14400,2050,19900,14700
2,139 ,LAS, 61.46 ,COUNTY RD A-2,70,710,480,70,700,470
10,132 ,STA, 19.13 ,"MODESTO, CLAUS RD",1500,16200,15400,1450,16600,14900
2,89 ,PLU, 14.84 ,ARLINGTON RD,280,2750,2200,330,3550,2550
3,50 ,ED,R10.295 ,EAST SHINGLE SPRINGS,3850,51000,47500,3800,48000,47000
2,70 ,PLU, 45.245 ,QUINCY STATE HWY MAINTENANCE STATION,1000,9900,8800,1000,9900,8800
10,26 ,CAL, 1.88 ,GREGORY MILTON RD,590,6100,5400,590,6100,5400
3,49 ,ED, 24.48 ,MARSHALL GRADE RD (TO GEORGETOWN),500,6500,5400,540,4100,3500
2,89 ,PLU, 16.56 ,STAMPFI LN (ENGLE MINE),350,3600,2700,340,3600,2750
3,80 ,PLA, 37.782 ,MAGRA RD INTERCHANGE,3900,29000,26500,4200,29000,26000
10,104 ,AMA,R8.201 ,JCT. RTE. 88,750,8000,7900,590,7200,7100
10,88 ,AMA, 7.389 ,WEST JCT. RTE. 104,990,10300,9200,1150,9200,8700
10,99 ,STA,R7.811 ,KEYES RD,8300,81000,78000,8900,105000,102000
5,1 ,SLO,R35.959 ,C ST INTERCHANGE,1100,11600,9000,1100,10000,7800
10,132 ,STA, 20.103 ,"EMPIRE, SANTA FE DR/ E ST",1500,17000,14900,900,10000,9300
5,101 ,MON,R17.856 ,LOS LOBOS INTERCHANGE,1500,20100,14300,1850,19700,14400
10,132 ,STA, 20.352 ,I ST LT,990,11300,10100,740,8600,7600
3,80 ,PLA, 38.347 ,ALPINE INTERCHANGE,4200,29000,26000,4300,30000,26000
3,153 ,ED, 0.55 ,MARSHALL'S MONUMENT,20,170,110,0,0,0
10,99 ,STA,R6.75 ,TAYLOR RD,7400,73000,67000,8300,81000,78000
5,1 ,SLO,R34.905 ,OLD CREEK RD INTERCHANGE,1400,16000,12500,1100,11600,9000
10,12 ,CAL, 6.3 ,"BURSON, BURSON RD",600,6400,5800,940,9600,8400
3,153 ,ED, 0.12 ,COLD SPRINGS RD,330,3550,2400,20,170,110
3,153 ,ED, 0 ,JCT. RTE. 49,0,0,0,330,3550,2400
3,49 ,ED, 22.865 ,"COLOMA, JCT. RTE. 153 WEST",230,2750,2250,500,6500,5400
3,49 ,SIE,R12.23 ,GOODYEAR CREEK RD,130,830,550,170,1650,1125
3,50 ,ED,R12.19 ,GREENSTONE RD INTERCHANGE,3800,48000,47000,3650,47000,46000
10,99 ,STA,R5.637 ,MONTE VISTA AVE INTERCHANGE,7700,80000,73000,7400,73000,67000
2,70 ,PLU, 46.77 ,LA PORTE RD,490,5000,3950,460,4650,3550
10,108 ,STA, 36.151 ,CRANE RD,1400,18300,17200,1550,18500,17100
2,299 ,MOD, 21.749 ,JCT. RTE. 139 NORTH,140,1050,770,210,2200,1700
10,99 ,STA,R4.54 ,"TURLOCK, FULKERTH RD",8200,86000,79000,7700,80000,73000
10,26 ,CAL,R4.379 ,JENNY LIND RD,440,4450,4100,500,5300,4700
5,101 ,MON,R15.465 ,SAN BERNARDO INTERCHANGE,1100,18500,14900,1500,20100,14300
10,124 ,AMA,R10.335 ,"WAITES STATION, JCT. RTE. 16",280,2250,2050,0,0,0
10,16 ,AMA, 9.093 ,JCT. RTE. 124 SOUTH,700,9100,7200,810,10500,8500
10,152 ,MER, 19.268 ,"LOS BANOS, ORTIGALITA RD",1900,21400,22700,2900,28000,28000
10,99 ,STA,R3.45 ,"TURLOCK, WEST MAIN ST INTERCHANGE",7300,76000,70000,8200,86000,79000
2,299 ,MOD, 22.435 ,CANBY RANGER STA LT,210,2200,1700,180,2000,1700
5,1 ,SLO, 31.97 ,"ATASCADERO BEACH, YERBA BUENA ST",2300,25000,20700,1400,16000,12500
10,49 ,AMA, 14.723 ,"CENTRAL HOUSE, JCT. RTE. 16 WEST",1250,11400,11000,1100,12400,11400
10,120 ,STA, 3.16 ,VALLEY HOME RD,1250,13000,11000,2400,29000,25000
10,152 ,MER, 19.618 ,"LOS BANOS, WEST I ST",2900,29500,28000,2550,30500,30500
10,108 ,STA, 37.31 ,"OAKDALE, OAK AVE",1700,21300,19800,1650,19800,19500
5,1 ,SLO, 31.13 ,"MORRO BAY, SAN JACINTO ST",2100,22000,19000,2300,25000,20700
5,46 ,SLO,R11.471 ,CYPRESS MOUNTAIN DR,440,4200,3800,470,4000,3600
3,80 ,PLA, 41.372 ,GOLD RUN INTERCHANGE,4300,30000,26000,4200,28000,25500
3,50 ,ED,R14.011 ,EL DORADO RD INTERCHANGE,3650,47000,46000,3550,47500,45000
3,49 ,ED, 19.42 ,GOLD HILL RD,210,2500,2200,230,2750,2250
5,1 ,SLO, 30.135 ,JCT. RTE. 41 NORTHEAST,2700,29000,25000,2100,22000,19000
5,41 ,SLO, 0 ,"MORRO BAY, JCT. RTE. 1",0,0,0,580,6900,6500
3,49 ,ED, 8.352 ,CHINA HILL RD,450,4100,3800,1200,7800,7200
10,120 ,STA, 4.346 ,"OAKDALE, A ST",1850,23000,19700,2300,22100,18600
5,1 ,SLO, 29.618 ,"MORRO BAY, NORTH MORRO BAY INTERCHANGE",2300,25500,22000,2700,29000,25000
10,165 ,MER, 26.872 ,JCT. RTE. 140,690,6000,5100,630,7300,6000
10,140 ,MER, 16.22 ,JCT. RTE. 165,310,3600,3300,300,3450,3150
10,165 ,MER, 27.88 ,THIRD AVE,580,7200,5300,810,10600,6100
10,49 ,AMA, 16.53 ,"PLYMOUTH, BUSH ST",1100,12500,11400,930,9700,9000
10,165 ,MER, 32.366 ,WILLIAMS AVE,860,10800,8500,1200,14700,9200
10,165 ,MER, 33.365 ,"BLOSS AVE, HILMAR",1550,19400,10500,1600,21100,11700
10,165 ,MER, 33.616 ,"FIRST ST, HILMAR",1600,21100,11700,1500,24700,11700
10,165 ,MER, 33.864 ,AMERICAN AVE,1500,24700,11800,1700,24700,13300
10,49 ,AMA, 22.116 ,AMADOR/EL DORADO COUNTY LINE,260,2400,2200,0,0,0
3,49 ,ED, 0 ,AMADOR/EL DORADO COUNTY LINE,0,0,0,200,2300,2200
10,165 ,MER, 30.175 ,WESTSIDE BLVD/RIVER RD,750,9800,6300,870,10800,7000
10,165 ,MER, 36.445 ,BRADBURY RD,1700,24700,14100,1950,27500,14600
10,165 ,MER, 36.722 ,MERCED / STANISLAUS COUNTY LINE,1950,27500,17700,0,0,0
10,165 ,STA, 0 ,MERCED / STANISLAUS COUNTY LINE,0,0,0,1950,27500,17700
10,99 ,STA,R1.626 ,"JCT. RTE. 165 SOUTH, LANDER AVE",5000,60000,57000,7300,76000,70000
10,165 ,STA, 1.545 ,"JCT. RTE. 99, NEAR TURLOCK",2400,32000,18800,0,0,0
3,80 ,PLA, 42.191 ,SAWMILL INTERCHANGE (TO GOLD RUN),4200,28000,25500,3700,32000,26000
10,132 ,STA, 23.144 ,GEER/ALBERS RDS,640,8300,6700,810,9800,8600
3,49 ,ED, 9.494 ,"EL DORADO, UNION MINE RD",1200,7800,7200,1050,10500,9600
3,193 ,ED, 12.19 ,EVERGREEN COURT RD,410,5700,5400,430,5800,5300
10,152 ,MER, 20.598 ,"LOS BANOS, 7TH ST",3000,34000,31500,2500,32500,33500
10,108 ,STA, 38.236 ,"OAKDALE, EAST JCT. RTE. 120",1750,21100,20800,0,0,0
10,108 ,TUO,L0 ,"OAKDALE, EAST JCT. RTE. 120",0,0,0,1000,16100,15200
10,108 ,TUO,R0 ,"SONORA, JCT. RTE. 49",1600,19400,18000,1600,19400,18000
3,49 ,ED, 9.641 ,"EL DORADO, PLEASANT VALLEY RD",1050,10200,9600,1500,14300,13500
10,120 ,STA, 5.116 ,"OAKDALE, WEST JCT. RTE. 108",2300,22100,18600,2350,29000,26500
10,26 ,CAL, 7.62 ,SILVER RAPIDS RD,690,7800,6500,720,8500,7300
3,20 ,NEV, 29.6 ,WHITE CLOUD CAMPGROUND,460,4550,3350,1350,6600,4000
3,49 ,ED, 1.65 ,"NASHVILLE, SOUTH",250,2300,2200,370,4150,3800
10,49 ,AMA, 17.4 ,HALKS VIEW RD,260,2750,2600,230,2250,2150
10,49 ,AMA, 17.22 ,"PLYMOUTH, MAIN ST/ FIDDLETOWN RD",720,7500,7000,260,2750,2600
10,4 ,STA, 4.54 ,MILTON RD,560,5300,5050,640,5500,5200
10,165 ,MER,L0 ,JCT. RTE. 5,0,0,0,300,2400,1750
10,5 ,MER, 6.28 ,JCT. RTE. 165 NORTH,5100,41500,35000,4200,33000,31000
5,1 ,SLO, 28.82 ,"MORRO BAY, SOUTH MORRO BAY INTERCHANGE",2500,27000,24000,2300,25500,22000
3,50 ,ED,R15.055 ,MISSOURI FLAT RD INTERCHANGE,3550,47500,45000,4150,56000,52000
3,193 ,ED, 12.699 ,"GEORGETOWN, LOWER MAIN ST",430,5800,5300,300,3950,3550
5,46 ,SLO,R12.664 ,DOVER CYN RD,470,4000,3600,650,5600,5000
10,152 ,MER, 21.058 ,"LOS BANOS, EAST I ST",2250,29500,30500,2500,32000,29000
10,26 ,CAL, 8.53 ,LA CONTENTA COUNTRY CLUB ENTRANCE,960,11000,9600,1200,12100,11000
10,165 ,MER, 3.749 ,CHARLESTON AVE,330,2600,1850,290,2950,2100
10,165 ,MER, 7.782 ,PIONEER RD,420,4050,2400,660,7200,6000
5,25 ,MON, 0 ,JCT. RTE. 198,0,0,0,50,250,200
10,88 ,AMA, 12.68 ,EAST JCT. RTE. 104,1300,14000,10200,1300,16000,15200
10,12 ,CAL, 10.4 ,WEST JUNCTION LIME CREEK RD,790,7700,6800,770,7000,6800
3,49 ,ED, 16.44 ,DIANA ST,470,5400,4700,350,4050,3500
5,101 ,MON,R7.937 ,NORTH BRADLEY INTERCHANGE,2100,21500,16200,2050,21000,15600
10,152 ,MER, 22.252 ,"LOS BANOS, WARD RD",2850,36000,33500,1750,20100,19500
3,50 ,ED, 16.99 ,WEST PLACERVILLE,3650,44000,40000,4600,51000,49500
3,49 ,ED, 11.859 ,"DIAMOND SPRINGS, PLEASANT VALLEY RD",1400,15600,15000,560,6600,6200
3,80 ,PLA, 44.752 ,ALTA RD INTERCHANGE,4250,30500,24900,3300,29500,24000
3,20 ,NEV, 31.834 ,WASHINGTON RD,1350,6600,4000,1300,7800,4650
3,193 ,ED, 26.95 ,JCT. RTE. 49,300,3350,3000,0,0,0
3,49 ,ED, 15.685 ,JCT. RTE. 193 NORTH,620,6200,5100,470,5400,4700
3,50 ,ED, 17.42 ,EB OFF TO MAIN ST,4600,51000,49500,4650,58000,52000
3,50 ,ED, 17.52 ,"PLACERVILLE, CANAL ST",4650,58000,52000,3950,48000,45000
10,99 ,MER,R36.343 ,GOLDEN STATE BLVD,5600,69000,65000,5000,60000,57000
3,49 ,ED, 14.856 ,"PLACERVILLE, JCT. RTE. 50",930,12000,10600,600,7500,6800
3,50 ,ED, 17.667 ,"PLACERVILLE, JCT. RTE. 49",3950,48000,45000,3750,46000,40000
3,49 ,ED, 14.463 ,"PLACERVILLE, FISKE RD",560,6600,6200,1150,11000,10600
3,49 ,ED, 14.597 ,"PLACERVILLE, PACIFIC/ MAIN STS",1150,14700,14000,440,5700,5400
3,50 ,ED, 17.788 ,"PLACERVILLE, COLOMA ST",3750,46000,40000,4150,44000,41000
10,104 ,AMA, 10.072 ,"SUTTER CREEK, JCT. RTE. 49",550,5900,5700,0,0,0
10,49 ,AMA, 6.98 ,"SUTER CREEK, JCT. RTE. 104 WEST",1850,20700,18400,1650,17200,16800
3,50 ,ED, 18.032 ,"PLACERVILLE, BEDFORD AVE",4150,44000,41000,3300,34500,30500
10,49 ,AMA, 6.099 ,JACKSON GATE RD,1750,20600,20000,1850,21600,18500
10,49 ,AMA, 5.934 ,"MARTELL, NORTH JCT. RTE. 88 WEST",1850,19700,18100,1300,12100,12000
10,88 ,AMA, 14.25 ,JCT. RTE. 49,1350,15600,14700,1100,11200,10800
5,46 ,SLO,R15.529 ,YORK MOUNTAIN RD,650,5600,5000,600,5200,4600
3,50 ,ED, 18.517 ,"PLACERVILLE, MOSQUITO RD OVERHEAD",3300,34500,30500,3300,34500,30500
10,152 ,MER, 23.915 ,"LOS BANOS, SANTA FE RD",1950,20100,18800,1900,20700,18600
3,80 ,PLA, 46.31 ,CRYSTAL SPRINGS RD INTERCHANGE,3300,29500,24000,3450,29500,23500
10,99 ,MER,R34.429 ,SHANKS RD,5600,67000,64000,5600,69000,65000
3,50 ,ED, 18.99 ,"PLACERVILLE, SCHNELL SCHOOL RD INTERCHANGE",3300,34500,30500,2700,28500,25500
10,120 ,STA, 8.86 ,ORANGE BLOSSOM RD,1900,20900,18000,1750,13200,11800
6,5 ,FRE, 66.159 ,FRESNO/MERCED COUNTY LINE,5100,41500,34000,0,0,0
10,5 ,MER, 0 ,FRESNO/MERCED COUNTY LINE,0,0,0,5100,41500,35000
3,80 ,PLA, 46.935 ,BAXTER INTERCHANGE,3450,29500,23500,3450,29500,23500
10,49 ,AMA, 4.32 ,"JACKSON, MAIN/MATTLEY STS",1850,20900,18700,1800,20600,18400
6,5 ,FRE, 65.782 ,NEES AVE INTERCHANGE,5200,42000,34000,3600,38500,34000
10,132 ,STA, 27.22 ,REINWAY AVE,940,11200,9600,820,10100,8700
10,49 ,AMA, 4.029 ,"JACKSON, SOUTH JCT. RTE. 88",2050,19900,18900,2150,22200,20900
10,4 ,STA,R8.885 ,STANISLAUS/CALAVERAS COUNTY LINE,640,5500,5200,0,0,0
10,4 ,CAL,R0 ,STANISLAUS/CALAVERAS COUNTY LINE,0,0,0,640,5400,4800
10,49 ,AMA, 3.62 ,"JACKSON, FRENCH BAR RD",1350,14300,14200,1400,14600,14700
10,88 ,AMA, 14.9 ,"JACKSON, COURT ST",1100,11200,10800,1100,12900,10300
10,12 ,CAL, 13.872 ,"TOYON, JCT. RTE. 26 NORTH",860,9100,7600,950,9200,7400
5,46 ,SLO,R17.398 ,VINEYARD DR,600,5200,4600,720,6800,6000
10,49 ,AMA, 3.12 ,"JACKSON, BRDWAY AND FULLER LANE",810,8300,8300,810,8300,8300
3,50 ,ED, 20.296 ,"PLACERVILLE, POINT VIEW DR",2700,28500,25500,2300,25500,22000
10,132 ,STA, 28 ,HICKMAN RD/F ST,620,7600,6500,460,5500,4700
10,49 ,AMA, 2.801 ,"JACKSON, SCOTTSVILLE BLVD",580,5900,5900,800,8100,8100
10,132 ,STA, 28.242 ,TIM BELL ST / BAKER ST,460,5500,4700,460,5400,4600
2,44 ,LAS, 37.247 ,JCT. RTE. 36,250,2150,1550,0,0,0
2,36 ,LAS,R19.196 ,JCT. RTE. 44 NORTHWEST,350,3700,2900,550,5500,4250
5,101 ,MON,R2.153 ,EAST GARRISON INTERCHANGE,2200,21900,16700,2100,21500,16200
3,80 ,PLA, 49 ,DRUM FOREBAY RD INTERCHANGE,3450,29500,23500,3450,29500,23500
3,50 ,ED, 20.741 ,NEW TOWN RD,2300,25500,22000,2650,26000,22300
10,99 ,MER,R31.926 ,COLLIER RD,4750,52000,46000,5600,67000,64000
5,41 ,SLO, 7.234 ,CERRO ALTO RD,580,6900,6500,930,10700,9700
10,26 ,CAL, 14.28 ,PALOMA RD LT,170,1950,1700,180,2400,2100
5,1 ,SLO, 22.653 ,"ENTRANCE, CUESTA COLLEGE",1800,20000,18200,1900,21000,18700
5,101 ,MON,R0.836 ,CAMP ROBERTS INTERCHANGE,2200,19200,17400,2200,21900,16700
10,132 ,STA, 29.105 ,SKYLINE BLVD,360,4000,3450,290,3250,2700
10,99 ,MER,R30.379 ,WINTON PARKWAY,4750,52000,46000,4750,52000,46000
5,101 ,SLO,R69.322 ,SAN LUIS OBISPO/MONTEREY COUNTY LINE,2000,21000,17400,0,0,0
5,101 ,MON,R0 ,SAN LUIS OBISPO/MONTEREY COUNTY LINE,0,0,0,2200,19200,17400
6,5 ,FRE, 60.077 ,SHIELDS AVE INTERCHANGE,4950,40000,32500,5200,42000,34000
10,140 ,MER, 23.435 ,LINCOLN BLVD,350,3850,3500,420,4200,2900
10,49 ,CAL, 30.865 ,CALAVERAS/AMADOR COUNTY LINE,570,6200,5900,0,0,0
10,49 ,AMA, 0 ,CALAVERAS/AMADOR COUNTY LINE,0,0,0,580,5900,5900
5,1 ,SLO, 20.89 ,"ENTRANCE, CAMP SAN LUIS OBISPO",1900,21000,19000,1800,20000,18200
5,101 ,SLO, 50.644 ,VINEYARD DR INTERCHANGE,6300,67000,62000,5800,61000,57000
10,99 ,MER,R29.001 ,"LIVINGSTON,HAMMATT AVE",4750,52000,46000,4750,52000,46000
5,101 ,SLO, 51.447 ,LAS TABLAS AVE INTERCHANGE,5800,61000,57000,5800,60000,57000
10,49 ,CAL, 28.06 ,CAMPO SECO RD/STOCKTON HILL RD,560,5900,5600,560,5900,5600
5,101 ,SLO,R67.712 ,SOUTH CAMP ROBERTS INTERCHANGE,2000,20000,17000,2000,21000,17400
5,101 ,SLO, 67.228 ,NORTH SAN MIGUEL INTERCHANGE,2000,20000,17000,2000,20000,17000
10,49 ,CAL, 27.614 ,"MOKELUMNE HILL, JCT. RTE. 26",440,4400,4100,650,6600,6100
10,26 ,CAL, 18.069 ,"MOKELUMNE HILL, JCT. RTE. 49",170,2250,2000,280,2300,2100
5,101 ,SLO, 49.319 ,SAN RAMON RD INTERCHANGE,6100,65000,60000,6300,67000,62000
3,80 ,PLA, 53.356 ,BLUE CANYON RD INTERCHANGE,3450,29500,23500,3450,29500,23500
10,49 ,CAL,R22.21 ,GOLD STRIKE RD,470,4600,4300,530,5300,4900
2,36 ,LAS, 22.06 ,EAGLE LAKE RD,550,5500,4250,670,7200,5750
5,101 ,SLO, 52.44 ,"TEMPLETON, MAIN ST",5800,60000,57000,5700,58000,54000
5,101 ,SLO, 65.557 ,"SAN MIGUEL, 10TH ST INTERCHANGE",2000,20000,17500,2000,20000,17000
5,101 ,SLO, 65.082 ,SOUTH SAN MIGUEL INTERCHANGE,2200,21000,19000,2000,20000,17500
5,101 ,SLO,R21.105 ,AVILA RD INTERCHANGE,7400,70000,64000,7000,68000,62000
5,101 ,SLO,R22.289 ,NORTH AVILA RD INTERCHANGE,7000,68000,62000,7000,71000,65000
5,101 ,SLO, 48.331 ,DEL RIO RD INTERCHANGE,5900,63000,58000,6100,65000,60000
5,101 ,SLO, 63.735 ,SAN MARCOS RD,2300,22000,20000,2200,21000,19000
10,12 ,CAL, 18.201 ,"SAN ANDREAS, JCT. RTE. 49",1000,9700,7600,0,0,0
10,49 ,CAL, 20.496 ,JCT. RTE. 12 WEST,880,9500,9000,470,4600,4300
5,101 ,SLO, 60.98 ,HUEY-EXLINE RD,2600,25000,23000,2300,22000,20000
3,50 ,ED, 23.957 ,"JUNCTION OLD HWY, CAMINO, WEST",2650,26000,22300,2450,21400,17200
5,46 ,SLO, 29.761 ,SOUTH JCT. RTE. 101,720,6800,6000,3700,33000,29000
5,101 ,SLO, 54.116 ,JCT. RTE. 46 WEST,5700,58000,54000,6400,63000,61000
5,1 ,SLO, 19.71 ,"ENTRANCE, CALIFORNIA MEN'S COLONY",2100,24000,22000,1900,21000,19000
5,101 ,SLO, 58.762 ,"PASO ROBLES, NORTH PASO ROBLES INTERCHANGE",2600,24000,23000,2600,25000,23000
5,101 ,SLO,R24.296 ,SANTA FE,7000,71000,65000,6200,68000,60000
5,101 ,SLO, 55.674 ,SOUTH PASO ROBLES INTERCHANGE,6400,63000,61000,4000,38000,37000
6,198 ,FRE, 34.66 ,JCT. RTE. 269,850,7300,6200,910,7800,6700
6,269 ,FRE, 12.746 ,JCT. RTE. 198,400,4450,4100,270,3000,2800
6,269 ,KIN, 5.615 ,KINGS/FRESNO COUNTY LINE,510,5700,5200,0,0,0
6,269 ,FRE, 0 ,KINGS/FRESNO COUNTY LINE,0,0,0,510,5700,5200
6,145 ,FRE, 13.212 ,JCT. RTE. 269,530,7100,4800,600,7300,5400
6,269 ,FRE, 24.764 ,JCT. RTE. 145,230,2500,2300,0,0,0
6,145 ,FRE, 15.22 ,CERINI RD,600,7300,5400,560,6800,5000
6,269 ,FRE, 0.15 ,PLYMOUTH AVE/AVENAL CUTOFF RD EAST,510,5700,5200,400,5500,5100
6,99 ,MAD,R14.222 ,AVE 17 INTERCHANGE,5400,65000,61000,5200,62000,58000
6,5 ,FRE, 0.228 ,"JCT. RTE. 269, LASSEN AVE INTERCHANGE",4850,33500,30000,4900,34500,31000
6,269 ,FRE, 0.427 ,JCT. RTE. 5,400,5500,5100,510,5600,5200
6,5 ,KIN, 26.724 ,KINGS/FRESNO COUNTY LINE,5300,36500,32500,0,0,0
6,5 ,FRE, 0 ,KINGS/FRESNO COUNTY LINE,0,0,0,4850,33500,30000
10,140 ,MPA, 9.5 ,HORNITOS RD,620,6200,5000,530,5400,5000
6,145 ,FRE, 17.27 ,ELKHORN AVE,540,6600,4900,550,7300,4900
6,145 ,FRE, 20.28 ,KAMM AVE,560,7400,5000,550,7400,5000
6,145 ,FRE, 20.65 ,COLORADO RD,550,7400,5000,510,6800,4600
3,28 ,PLA, 4.25 ,LARDIN WAY,1350,13700,11000,1050,11400,8300
10,120 ,TUO,R41.522 ,TUOLUMNE/MARIPOSA COUNTY LINE,1050,8100,3800,0,0,0
3,80 ,NEV, 22.412 ,HIRSCHDALE RD OVERHEAD (BOCA),3000,31000,26000,2900,29500,27500
6,99 ,MAD, 12.752 ,"MADERA, AVE 16",5400,65000,61000,5400,65000,61000
10,4 ,CAL,R62.84 ,BIG MEADOWS,450,1950,1200,380,2100,1150
3,28 ,PLA, 5.81 ,CARNELIAN BAY RD,1050,11400,8300,1400,17400,11000
6,46 ,KER, 7.33 ,"KECKS CORNER, COALINGA RD",680,9500,7300,910,12000,10000
6,180 ,FRE, 41.63 ,SISKIYOU AVE,710,7700,6700,820,9500,8500
10,88 ,AMA, 71.36 ,KIRKWOOD MEADOWS DR,360,3250,2600,370,3600,2750
3,89 ,ED, 13.24 ,SPRING TRACT RD,860,6400,3800,940,5800,4550
6,99 ,MAD, 12.125 ,"MADERA, CLEVELAND AVE INTERCHANGE",6100,72000,68000,5400,65000,61000
3,267 ,PLA, 6.23 ,MARTIS PEAK RD,980,10600,8300,790,10700,8400
10,88 ,AMA, 71.649 ,AMADOR/ALPINE COUNTY LINE,370,3600,2750,0,0,0
10,88 ,ALP, 0 ,AMADOR/ALPINE COUNTY LINE,0,0,0,370,3600,2750
3,28 ,PLA, 7.19 ,GRANITE RD,1400,17400,11000,1500,18900,12000
6,99 ,MAD, 11.18 ,"MADERA, SECOND ST",6100,72000,68000,6100,72000,68000
10,120 ,MPA, 43.09 ,BUCK MEADOWS,0,0,0,1050,6600,3700
6,99 ,MAD, 11.009 ,"MADERA, WEST FOURTH ST INTERCHANGE",5800,69000,65000,6100,72000,68000
6,145 ,FRE, 25.085 ,MADERA AVE,510,6800,4600,180,2350,1600
6,145 ,FRE, 26.09 ,MANNING AVE,180,2350,1600,210,2900,2600
6,145 ,FRE, 30.11 ,AMERICA AVE,290,3900,3500,490,6600,5900
6,145 ,MAD, 9.68 ,"MADERA, YOSEMITE AVE",1500,16500,14600,1750,19200,17600
6,145 ,FRE, 40.166 ,SHAW AVE,660,8800,7900,560,7000,6300
6,145 ,FRE, 33.631 ,"KERMAN, CHURCH AVE",490,6600,5900,480,6500,5800
6,145 ,FRE, 34.37 ,"KERMAN, D ST",1350,18400,16500,1300,17400,15600
