DISTRICT,RTE,RTE_SFX,CNTY,PM_PFX,PM,PM_SFX,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,,
03,160,,SAC,,26.250,,HOOD-FRANKLIN ROAD,600,3000,2500,250,1800,1600,,"2,900"
03,160,,SAC,,34.070,,FREEPORT BRIDGE ROAD,320,2300,2200,1000,7700,7400,,"2,900"
03,160,,SAC,,35.045,,"SACRAMENTO, AMERICAN RIVER BRIDGE",1000,7700,7400,0,0,0,,"2,900"
03,160,,SAC,,35.046,,BREAK IN ROUTE,0,0,0,0,0,0,,
03,160,,SAC,R,44.456,,"SACRAMENTO, AMERICAN RIVER BRIDGE",0,0,0,7500,61000,57000,,"12,410"
03,160,,SAC,R,44.630,,"SACRAMENTO, NORTHGATE BOULEVARD",7500,61000,57000,4900,50000,47000,,"12,410"
03,160,,SAC,R,44.977,,"SACRAMENTO, DEL PASO BOULEVARD",4900,50000,47000,4100,40000,38000,,"12,410"
03,160,,SAC,,45.604,,"SACRAMENTO, CANTERBURY ROAD",4100,40000,38000,4000,39000,37000,,"14,200"
03,160,,SAC,,46.164,,"SACRAMENTO, DEADMAN'S SLOUGH, ROYAL OAKS DRIVE",4000,39000,37000,4500,41500,40000,,"14,200"
03,160,,SAC,,46.330,,"SACRAMENTO, TRIBUTE ROAD",4500,41500,40000,5000,42500,40500,,"14,200"
03,160,,SAC,,46.581,,"SACRAMENTO, JCT. RTE. 51",5000,42500,40500,5000,42500,40500,,"14,200"
03,160,,SAC,,47.050,,END OF ROUTE,5000,42500,40500,0,0,0,,"14,200"
02,161,,SIS,,0.037,,JCT. RTE. 97,0,0,0,80,700,640,,130
02,161,,SIS,,17.310,,HILL ROAD,110,1150,1100,120,1150,1100,,130
02,161,,SIS,,19.361,,JCT. RTE. 139,120,1300,1150,0,0,0,,130
01,162,,MEN,R,0,,JCT. RTE. 101,0,0,0,120,1300,1100,,"16,010"
01,162,,MEN,,2,,RIVER BAR ROAD,100,1200,1100,100,1200,950,,"16,220"
01,162,,MEN,,15.307,,COUNTY ROAD 322/ DOS RIOS ROAD,100,1300,1100,100,1200,1050,,"18,100"
01,162,,MEN,,26.780,,COUNTY ROAD 327/ POOHKINY ROAD,90,1100,830,110,1300,1100,,"18,100"
01,162,,MEN,,28.232,,WATTENBURG ROAD,110,1300,1250,200,1950,1600,,"18,100"
01,162,,MEN,,29.251,,EAST LANE ROAD,210,2100,1800,300,3300,3100,,"18,100"
01,162,,MEN,,30.768,,MINA ROAD,270,3200,3000,110,1200,980,,"18,100"
01,162,,MEN,,32.984,,SHORT CREEK ROAD,70,800,430,60,800,600,,"18,100"
01,162,,MEN,,34.045,,NEAR SHORT CREEK BRIDGE,60,400,300,0,0,0,,"18,100"
03,162,,GLE,,37.648,,COUNTY ROAD 307,0,0,0,20,250,200,,"22,990"
03,162,,GLE,,41.379,,COUNTY ROAD 306 AT COUNTY ROAD 307,20,250,200,50,370,310,,"22,990"
03,162,,GLE,R,45.117,,COUNTY ROAD 306,50,370,310,100,670,640,,"23,200"
03,162,,GLE,,45.382,,COUNTY ROAD 304 ,100,670,640,120,840,800,,"23,505"
03,162,,GLE,,63.678,,COUNTY ROAD D,200,1450,1400,250,2200,2000,,"23,505"
03,162,,GLE,,64.880,,COUNTY ROAD F,300,2550,2300,330,2800,2600,,"23,505"
03,162,,GLE,,65.523,,"WILLOWS, JCT. RTE. 5",820,9600,8800,1100,12000,11000,,"23,505"
03,162,,GLE,,66.632,,"WILLOWS, TEHAMA STREET",860,9800,8700,570,5600,5000,,"30,000"
03,162,,GLE,,67.106,,"WILLOWS, FIRST STREET",310,3350,3000,290,2950,2750,,"31,000"
03,162,,GLE,,67.204,,CENTRAL IRRIGATION CANAL,290,2950,2750,300,2950,2750,,"31,000"
03,162,,GLE,,69.692,,COUNTY ROAD P,310,2900,2700,300,2700,2550,,"31,000"
03,162,,GLE,,73.549,,COUNTY ROAD V,280,2650,2500,250,2500,2350,,"31,000"
03,162,,GLE,,76.270,,JCT. RTE. 45,240,2400,2250,250,2400,2300,,"31,000"
03,162,,GLE,,77.534,,BUTTE CITY,250,2400,2300,270,2650,2550,,"34,100"
03,162,,GLE,,79.069,,SACRAMENTO RIVER OVERFLOW,270,2650,2550,270,2650,2550,,"34,100"
03,162,,GLE,,81.372,,COUNTY ROAD Z,270,2650,2550,170,1650,1600,,"34,100"
03,162,,GLE,,84.590,,GLENN/BUTTE COUNTY LINE,170,1650,1600,0,0,0,,"34,100"
03,162,,BUT,,0,,GLENN/BUTTE COUNTY LINE,0,0,0,170,1650,1600,,"36,180"
03,162,,BUT,,6.660,,RICHVALE SOUTH HIGHWAY,170,1650,1600,140,1400,1200,,"36,180"
03,162,,BUT,R,9.726,,JCT. RTE. 99,140,1400,1200,270,2800,2600,,"38,700"
03,162,,BUT,,14.030,,"OROVILLE, LARKIN ROAD",270,2800,2600,930,9600,9000,,"39,000"
03,162,,BUT,,14.960,,"OROVILLE, 12TH STREET",930,9600,9000,1350,14500,13800,,"39,000"
03,162,,BUT,,15.831,,"OROVILLE, JCT. RTE. 70",1350,14500,13800,3300,33000,31500,,"39,000"
03,162,,BUT,,16.017,,FEATHER RIVER BOULEVARD,3300,33000,31500,2850,31000,30000,,"41,800"
03,162,,BUT,,17.142,,"OROVILLE, LINCOLN STREET",2850,31500,30000,3050,31000,30500,,"41,800"
03,162,,BUT,,17.553,,"ON OLIVE HIGHWAY, SOUTH OF OROVILLE DAM BLVD",3050,31000,30500,2950,29500,29000,,"41,800"
03,162,,BUT,,18.006,,"OROVILLE, LOWER WYANDOTE ROAD",2950,29500,29000,1850,21500,20900,,"41,800"
03,162,,BUT,,18.457,,FOOTHILL BOULEVARD,1850,21500,20900,1500,15400,15000,,"41,800"
03,162,,BUT,,20.449,,OROVILLE QUINCY HIGHWAY,1500,15400,15000,1350,13500,13200,,"41,800"
03,162,,BUT,,20.490,,OAKVALE AVENUE,1350,13500,13200,1250,12500,12200,,"41,800"
03,162,,BUT,,21.264,,CANYON DRIVE,1250,12500,12200,900,8900,8400,,"41,800"
03,162,,BUT,,21.457,,HILLCREST AVENUE,900,8900,8400,650,6700,6200,,"41,800"
03,162,,BUT,,22.899,,KELLY RIDGE ROAD,650,6700,6200,620,6000,5500,,"41,800"
03,162,,BUT,,24.194,,FORBESTOWN ROAD,620,6000,5500,250,2400,2250,,"41,800"
03,162,,BUT,,24.560,,LOAFER CREEK CAMPGROUND,250,2400,2250,220,1950,1800,,"41,800"
03,162,,BUT,,31.070,,FOREMAN ROAD,220,1950,1800,0,0,0,,"41,800"
11,163,,SD,,0.531,R,"SAN DIEGO, ON 11TH NORTH OF A STREET, BEGIN RIGHT ALIGN",0,0,0,2950,32000,31500,,"1,590"
11,163,,SD,,0.555,R,"SAN DIEGO, ON 11TH AVENUE AT RUSS BOULEVARD",2950,32000,31500,2950,31000,29500,,"1,590"
11,163,,SD,,0.607,R,"SAN DIEGO, ON 11TH AVE, NORTH OF ASH ST, END RIGHT ALIGN",2950,31000,29500,0,0,0,,"1,590"
11,163,,SD,,0.598,L,"SAN DIEGO ON 10TH AVE  AT ASH ST, BEGIN LEFT ALIGN",0,0,0,2900,28000,27500,,"1,914"
11,163,,SD,,0.628,L,"SAN DIEGO, ON 10TH AVENUE, NORTH OF ASH ST, END LEFT ALIGN",2900,28000,27500,0,0,0,,"1,914"
11,163,,SD,,0.890,,JCT. RTE. 5,5300,60000,59000,10900,122000,114000,,"2,090"
11,163,,SD,,1.623,,"SAN DIEGO, QUINCE STREET",10900,122000,114000,10700,120000,112000,,"2,090"
11,163,,SD,,1.799,,"SAN DIEGO, RICHMOND STREET ",10700,120000,112000,10500,118000,109000,,"2,090"
11,163,,SD,,2.490,,ROBINSON AVENUE,10500,118000,109000,7700,105000,100000,,"2,090"
11,163,,SD,,2.749,,"SAN DIEGO, WASHINGTON STREET ",7700,105000,100000,10200,134000,130000,,"2,090"
11,163,,SD,,2.984,,"SAN DIEGO, SIXTH STREET",10200,134000,130000,13100,171000,162000,,"2,090"
11,163,,SD,,3.742,,"SAN DIEGO, JCT. RTE. 8",13100,171000,162000,12100,159000,153000,,"2,090"
11,163,,SD,,4.371,,FRIARS ROAD,12100,159000,153000,16300,183000,181000,,"2,090"
11,163,,SD,,5.792,,"SAN DIEGO, GENESEE AVENUE ",16300,183000,181000,14400,165000,160000,,"2,090"
11,163,,SD,,6.540,,"SAN DIEGO, MESA COLLEGE DRIVE ",14400,165000,160000,13200,151000,146000,,"2,090"
11,163,,SD,,7.043,,"SAN DIEGO, JCT. RTE. 805",13200,151000,146000,12500,141000,134000,,"2,090"
11,163,,SD,,8.010,,"SAN DIEGO, BALBOA AVENUE",12500,141000,134000,12800,147000,138000,,"2,090"
11,163,,SD,,8.807,,"SAN DIEGO, CLAIREMONT MESA BOULEVARD ",12800,147000,138000,13000,147000,139000,,"2,090"
11,163,,SD,,9.552,,JCT. RTE. 52,13000,147000,139000,15300,160000,157000,,"2,090"
11,163,,SD,R,10.837,,"SAN DIEGO, KEARNEY VILLA ROAD",15300,160000,157000,14100,138000,134000,,"15,010"
11,163,,SD,R,11.230,,JCT. RTE. 15S,14100,138000,134000,14300,148000,140000,,"15,010"
11,163,,SD,R,11.662,,JCT. RTE. 15,14300,148000,140000,0,0,0,,"15,010"
07,164,,LA,,4.810,,"SOUTH EL MONTE, GARVEY AVENUE",4500,59000,53000,6000,81000,77000,,600
07,164,,LA,,5.599,,"EL MONTE, JCT. RTE. 10",6000,81000,77000,3950,56000,53000,,600
07,164,,LA,,6.224,,"ROSEMEAD, VALLEY BOULEVARD",3950,56000,53000,4500,64000,59000,,600
07,164,,LA,,6.640,,"ROSEMEAD, LOWER AZUSA ROAD",3500,49000,45500,3100,43000,40000,,600
07,164,,LA,,6.899,,END OF ROUTE,3100,43000,40000,0,0,0,,600
10,165,,MER,L,0,,JCT. RTE. 5,0,0,0,150,1800,1400,,100
10,165,,MER,,3.749,,CHARLESTON AVE,330,2600,1550,290,2950,2050,,300
10,165,,MER,,7.782,,PIONEER ROAD,420,6000,4300,660,7200,6400,,300
10,165,,MER,,8.240,,SCRIPPS DRIVE,660,7200,6700,960,10600,7600,,300
10,165,,MER,,8.786,,"LOS BANOS, JCT. RTE. 152",990,13000,12000,1650,20800,16000,,300
10,165,,MER,,9.469,,EAST B STREET,1450,14500,12000,1450,17100,13500,,300
10,165,,MER,,9.947,,"LOS BANOS, OVERLAND AVENUE",1450,18200,13200,1250,15200,14700,,300
10,165,,MER,,11.733,,HENRY MILLER AVENUE,1300,13700,6600,690,8300,7600,,"3,100"
10,165,,MER,,26.872,,JCT. RTE. 140,940,8550,7150,800,8800,8250,,"3,100"
10,165,,MER,,27.880,,THIRD AVE,580,7200,5500,810,10600,6200,,"4,110"
10,165,,MER,,32.366,,WILLIAMS AVE,860,10800,8600,1200,14700,9200,,"4,130"
10,165,,MER,,33.365,,"BLOSS AVENUE, HILMAR",1550,19400,10200,1600,21100,10800,,"4,130"
10,165,,MER,,33.616,,"FIRST STREET, HILMAR",1600,21100,10800,1500,24700,11800,,"4,130"
10,165,,MER,,33.864,,AMERICAN AVENUE,1500,24700,12400,1700,24700,14600,,"4,130"
10,165,,MER,,36.445,,BRADBURY ROAD,1700,24700,14700,1950,27500,14900,,"4,130"
10,165,,MER,,36.722,,MERCED / STANISLAUS COUNTY LINE,1950,27500,14900,0,0,0,,"4,130"
10,165,,STA,,0,,MERCED / STANISLAUS COUNTY LINE,0,0,0,1950,27500,14900,,"5,100"
10,165,,STA,,1.545,,JCT. RTE. 99,2400,32000,18800,0,0,0,,"5,100"
05,166,,SB,,0,,"GUADALUPE, JCT. RTE. 1",0,0,0,960,11100,10300,,100
05,166,,SB,,3.745,,BONITA SCHOOL ROAD,960,10700,10300,1600,18100,17400,,100
05,166,,SB,,4.817,,BLACK ROAD,1650,18200,17500,1600,17900,17200,,100
05,166,,SB,,6.870,,"SANTA MARIA, BLOSSER ROAD",1300,14500,13900,1450,16200,15600,,100
05,166,,SB,,7.870,,"SANTA MARIA, JCT. RTE. 135",1750,19600,18900,2250,24300,24100,,100
05,166,,SB,,8.927,,"SANTA MARIA, JCT. RTE. 101",2550,27500,27200,450,6400,3600,,100
05,166,,SLO,,13.511,,SUEY ROAD,650,9100,5100,450,6200,3500,,"2,200"
05,166,,SB,R,24.100,,TEPESQUET ROAD,210,2950,1700,390,5400,3100,,"3,800"
05,166,,SLO,R,51.090,,SAN LUIS OBISPO/SANTA BARBARA COUNTY LINE,390,5400,2700,0,0,0,,"6,430"
05,166,,SB,R,51.090,,SAN LUIS OBISPO/SANTA BARBARA COUNTY LINE,0,0,0,390,5400,3050,,"6,460"
05,166,,SB,,64.300,,PERKINS ROAD,490,6900,3900,430,6000,3400,,"7,300"
05,166,,SB,,66.580,,BELL ROAD,1050,14600,8250,460,6400,3600,,"7,300"
05,166,,SB,R,70.141,,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,540,6700,4300,0,0,0,,"8,522"
05,166,,SLO,R,70.141,,SANTA BARBARA/SAN LUIS OBISPO COUNTY LINE,0,0,0,540,6700,4300,,"8,720"
05,166,,SLO,,74.718,,"MARICOPA, JCT. RTE. 33, SAN LUIS OBISPO/KERN COUNTY LINE",450,4800,3600,0,0,0,,"8,810"
06,166,,KER,,0.010,,"MARICOPA, JCT. RTE. 33, SAN LUIS OBISPO/KERN COUNTY LINE",0,0,0,310,3300,3050,,"9,304"
06,166,,KER,,2.960,,PENTLAND ROAD,310,3300,3050,320,3350,3050,,"9,304"
06,166,,KER,,14.860,,OLD RIVER ROAD,960,6500,5500,520,3650,3000,,"9,304"
06,166,,KER,,22.797,,JCT. RTE. 5,580,4250,3150,660,3650,2650,,"9,304"
06,166,,KER,,24.620,,"METTLER, JCT. RTE. 99",660,3650,2650,0,0,0,,"9,304"
09,167,,MNO,,0,,JCT. RTE. 395,0,0,0,40,340,180,,100
09,167,,MNO,,21.331,,NEVADA STATE LINE,20,170,100,0,0,0,,100
06,168,,FRE,R,0.674,,JCT. RTE. 180,0,0,0,10100,108000,102000,,620
06,168,,FRE,R,0.993,,MCKINLEY AVENUE,10100,108000,102000,11600,116000,107000,,620
06,168,,FRE,R,2.017,,SHIELDS AVENUE,11600,116000,107000,11200,110000,103000,,620
06,168,,FRE,R,3.035,,ASHLAN AVENUE,11200,110000,103000,9800,96000,91000,,620
06,168,,FRE,R,4.258,,SHAW AVENUE,9800,96000,91000,7600,72000,68000,,620
06,168,,FRE,R,5.628,,BULLARD AVENUE,7600,72000,68000,6500,57000,55000,,620
06,168,,FRE,R,6.866,,HERNDON AVENUE,6500,57000,55000,4900,42500,41000,,620
06,168,,FRE,R,8.042,,FOWLER AVENUE,4900,42500,41000,3700,33000,32000,,620
06,168,,FRE,R,9.150,,TEMPERANCE AVENUE,3700,33000,32000,1900,17600,17000,,620
06,168,,FRE,R,11.839,,SHEPHERD AVE,1800,17300,16200,810,7700,7000,,650
06,168,,FRE,,15.470,,ACADEMY AVENUE,810,7800,7000,820,7400,6700,,660
06,168,,FRE,,18.550,,SAMPLE/PITTMAN HILL ROADS,820,7800,6700,710,7000,5800,,660
06,168,,FRE,T,22.700,,TOLLHOUSE ROAD AT MILLERTON,710,6800,5800,660,6400,5400,,"7,330"
06,168,,FRE,T,23.716,,NICHOLAS ROAD,660,6400,5400,510,4800,4050,,"7,350"
06,168,,FRE,T,30.201,,MORGAN CANYON ROAD AT AUBERRY ROAD,620,6600,4900,1150,11000,9300,,"8,025"
06,168,,FRE,T,31.311,,AUBERRY ROAD AT LODGE ROAD,1150,11000,9300,840,8700,6900,,"8,025"
06,168,,FRE,R,36.179,,AUBERRY ROAD,550,4700,3350,1500,12200,8800,,"8,740"
06,168,,FRE,,45,,DINKEY CREEK ROAD,1350,8900,8000,870,6200,4800,,"9,900"
06,168,,FRE,,47.850,,SHAVER HEIGHTS; DALTON AVENUE,490,3300,2750,290,1300,1050,,"9,900"
06,168,,FRE,,49.660,,HUNTINGTON LAKE ROAD,290,1300,1050,270,1250,1000,,"9,900"
06,168,,FRE,,65.840,,FLORENCE LAKE ROAD,270,1200,1000,270,1200,1000,,"9,900"
06,168,,FRE,,65.932,,LAKE SABRINA,270,1200,1000,0,0,0,,"9,900"
09,168,,INY,R,0,,LAKE SABRINA,0,0,0,70,500,400,,"11,400"
09,168,,INY,R,3.278,,SOUTH LAKE ROAD,90,500,400,210,1350,700,,"11,400"
09,168,,INY,,14.740,,OTEY ROAD,230,1850,1350,180,1600,1200,,"13,300"
09,168,,INY,,16.342,,BROCKMAN LANE,650,6800,6300,690,7500,6700,,"13,300"
09,168,,INY,,18.310,,JCT. RTE. 395,810,8200,7850,90,720,480,,"13,300"
09,168,,INY,,54.699,,INYO/MONO COUNTY LINE,40,290,170,0,0,0,,"15,800"
09,168,,MNO,,0,,INYO/MONO COUNTY LINE,0,0,0,40,290,170,,"18,200"
09,168,,MNO,,1.450,,"OASIS, JCT. RTE. 266 NORTH",40,330,210,0,0,0,,"18,200"
01,169,,DN,R,0,,"KLAMATH, JCT. RTE. 101",0,0,0,230,2300,1900,,100
01,169,,DN,R,0.248,,SIMPSON MILL ROAD (MILEPOST EQUATION),110,1100,930,120,1200,850,,100
01,169,,DN,,2.890,,ARROW MILLS ROAD,120,1200,850,120,1200,890,,500
01,169,,DN,,3.521,,"KLAMATH GLEN, RIFFLE ROAD",120,1200,890,0,0,0,,500
01,169,,HUM,,13.200,,WAUTECK VILLAGE,0,0,0,40,280,200,,"1,700"
01,169,,HUM,,29.950,,MARTINS FERRY BRIDGE,60,400,300,60,400,300,,"1,700"
01,169,,HUM,,33.840,,"WEITCHPEC, JCT. RTE. 96",60,400,300,0,0,0,,"1,700"
07,170,,LA,R,14.500,,"LOS ANGELES, JCT. RTES. 101/134",0,0,0,13800,210000,188000,,"3,500"
07,170,,LA,R,14.780,,"LOS ANGELES, RIVERSIDE DRIVE",13800,210000,188000,15300,229000,205000,,"3,500"
07,170,,LA,R,15.367,,"LOS ANGELES, MAGNOLIA BOULEVARD",15300,229000,205000,15800,233000,209000,,"3,500"
07,170,,LA,R,15.988,,"LOS ANGELES, BURBANK BOULEVARD",15800,233000,209000,16000,238000,214000,,"4,700"
07,170,,LA,R,16.626,,"LOS ANGELES, OXNARD ST/LAUREL CANYON BLVD ",16000,238000,214000,16100,236000,212000,,"4,700"
07,170,,LA,R,17.248,,"LOS ANGELES, VICTORY BOULEVARD ",16100,236000,212000,15800,229000,206000,,"4,700"
07,170,,LA,R,18.274,,"LOS ANGELES, SHERMAN WAY ",15800,229000,206000,13400,195000,175000,,"7,400"
07,170,,LA,R,19.721,,"LOS ANGELES, ROSCOE BOULEVARD",13400,195000,175000,12100,170000,156000,,"7,400"
07,170,,LA,R,20.101,,"LOS ANGELES, SHELDON/ ARLETA STREETS ",12100,170000,156000,11100,157000,143000,,"7,400"
07,170,,LA,R,20.551,,"LOS ANGELES, JCT. RTE. 5",11100,157000,143000,0,0,0,,"7,400"
02,172,,TEH,,0,,"MINERAL, JCT. RTE. 36",0,0,0,40,280,180,,100
02,172,,TEH,,5.770,,MILL CREEK,40,280,180,50,290,150,,100
02,172,,TEH,,8.917,,"MORGAN SPRINGS, JCT. RTE. 36",50,290,150,0,0,0,,100
08,173,,SBD,L,0,,JCT. RTE. 138,0,0,0,270,1600,1200,,100
08,173,,SBD,L,6.989,,ARROWHEAD LAKE ROAD,270,1600,1200,30,200,150,,100
08,173,,SBD,,12.850,,NEAR RIFLE RANGE ROAD ,60,340,250,140,810,600,,"1,600"
08,173,,SBD,,17.206,,NORTH BAY ROAD,140,810,600,310,3000,2400,,"1,600"
08,173,,SBD,,19.772,,"LAKE ARROWHEAD, HOOK CREEK ROAD",310,3000,2400,590,5700,4500,,"1,600"
08,173,,SBD,,20.970,,"LAKE ARROWHEAD, KUFFEL CANYON ROAD",870,8400,6700,1100,10700,8500,,"1,600"
08,173,,SBD,,21.462,,"LAKE ARROWHEAD, JCT. RTE. 189 ",1100,10700,8500,520,4600,4100,,"1,600"
08,173,,SBD,,23.040,,JCT. RTE. 18,680,5900,5000,0,0,0,,"1,600"
03,174,,PLA,,0,,"COLFAX, JCT. RTE. 80",0,0,0,2500,17900,16300,,100
03,174,,PLA,,0.140,,"COLFAX, AUBURN/CENTRAL STREETS",2500,17900,16300,740,6900,6400,,100
03,174,,PLA,,0.730,,"COLFAX, MAIN STREET",740,6900,6400,730,7600,7000,,100
03,174,,PLA,,1.633,,ROLLINS LAKE ROAD,690,7400,6800,560,6100,5500,,100
03,174,,PLA,,2.883,,PLACER/NEVADA COUNTY LINE,570,5700,5400,0,0,0,,100
03,174,,NEV,,0,,PLACER/NEVADA COUNTY LINE,0,0,0,570,5700,5400,,"1,800"
03,174,,NEV,,3.350,,ROLLINS LAKE ROAD,580,6300,5800,580,6500,5900,,"1,800"
03,174,,NEV,,5.580,,MEADOW VIEW DRIVE,630,7000,6300,680,7600,6800,,"1,800"
03,174,,NEV,,6.830,,BRUNSWICK ROAD,980,10000,9900,1250,8900,8400,,"1,800"
03,174,,NEV,,8.940,,EMPIRE MINE ROAD,1250,10100,9450,840,8400,8000,,"2,800"
03,174,,NEV,,9.634,,"GRASS VALLEY, RACE STREET",950,8500,8200,1050,8700,8400,,"2,800"
03,174,,NEV,,9.810,,OPHIR STREET,1050,9600,9200,840,7600,7200,,"2,800"
03,174,,NEV,,9.880,,"GRASS VALLEY, CENTRAL STREET",840,7600,7200,840,7400,7050,,"2,800"
03,174,,NEV,,10.170,,"GRASS VALLEY, JCT. RTE. 20",840,7200,6800,740,6400,6200,,"2,800"
03,174,,NEV,,10.218,,JCT. RTE. 20; AUBURN STREET,740,6400,6200,0,0,0,,"2,800"
01,175,,MEN,,0,,"HOPLAND, JCT. RTE. 101",0,0,0,270,2950,2800,,100
01,175,,MEN,,0.770,,"EAST SIDE ROAD, RIGHT",420,4400,3550,500,5500,4200,,100
01,175,,MEN,,1.140,,"EAST SIDE ROAD, LEFT",390,4250,3400,300,3200,2800,,100
01,175,,MEN,,2.790,,YOUNCE ROAD,240,2900,2600,190,1950,1700,,100
01,175,,MEN,,9.850,,MENDOCINO/LAKE COUNTY LINE,140,1700,1400,0,0,0,,100
01,175,,LAK,,0,,MENDOCINO/LAKE COUNTY LINE,0,0,0,140,1700,1400,,"2,400"
01,175,,LAK,R,8.193,,JCT. RTE. 29,250,2400,2150,90,950,840,,"2,650"
01,175,,LAK,,19.620,,COBB POST OFFICE,400,3500,3200,350,3300,2900,,"2,900"
01,175,,LAK,,26.608,,DRY CREEK ROAD,350,3350,2900,350,3200,2900,,"5,000"
01,175,,LAK,,28.038,,JCT. RTE. 29,280,2800,2600,0,0,0,,"5,000"
08,177,,RIV,,0,,JCT. RTE. 10,0,0,0,460,3050,2600,,100
08,177,,RIV,,0.180,,RAGSDALE ROAD,460,3050,2600,400,2300,1850,,100
08,177,,RIV,,0.260,,KAISER MINE ROAD,400,2300,1850,320,1900,1500,,100
08,177,,RIV,,2.232,,OASIS ROAD,320,1900,1500,320,1900,1500,,100
08,177,,RIV,,27.024,,JCT. RTE. 62,320,1900,1500,0,0,0,,100
06,178,S,KER,S,1.736,R,"JCT. RTE. 178, BEGIN RIGHT ALIGN",0,0,0,200,2400,2050,,100
06,178,S,KER,S,1.809,R,"BAKERSFIELD, 23RD & ""O"" ST, END RIGHT ALIGN",200,2400,2050,0,0,0,,100
06,178,S,KER,S,1.749,L,"24TH & ""N"" ST, BEGIN LEFT ALIGN",0,0,0,130,1550,1350,,150
06,178,S,KER,S,1.959,L,"24TH AND Q ST, END LEFT ALIGN",130,1550,1350,0,0,0,,150
06,178,S,KER,S,1.959,,"BAKERSFIELD, 24TH AND Q STREET",0,0,0,210,2700,2250,,200
06,178,S,KER,S,2.163,,NORTH JCT. RTE. 204,210,2700,2250,0,0,0,,200
06,178,,KER,,0,,JCT. RTES. 99/58,0,0,0,5200,57000,54000,,3
06,178,,KER,R,1.821,R,"BAKERSFIELD, NEAR O STREET, RIGHT ALIGN",2550,27500,26500,2550,27500,26500,,470
06,178,,KER,R,1.821,L,"BAKERSFIELD, NEAR O STREET, LEFT ALIGN",2550,27500,26500,2550,27500,26500,,680
06,178,,KER,R,1.821,,"BAKERSFIELD, NEAR O STREET",0,0,0,4700,52000,49000,,"1,530"
06,178,,KER,R,2.009,,"BAKERSFIELD, JCT. RTE. 204",4700,52000,49000,5800,64000,60000,,"1,530"
06,178,,KER,R,2.413,,"BAKERSFIELD, UNION AVENUE",5800,64000,60000,6600,75000,69000,,"1,530"
06,178,,KER,R,3.402,,"BAKERSFIELD, BEALE AVENUE",6600,75000,69000,6400,73000,67000,,"2,410"
06,178,,KER,R,4.100,,HALEY STREET,6400,73000,67000,5700,65000,59000,,"2,410"
06,178,,KER,R,4.626,,MOUNT VERNON AVENUE,5700,65000,59000,4400,49000,46000,,"3,810"
06,178,,KER,R,5.641,,"BAKERSFIELD, OSWELL STREET",4400,49000,46000,3850,41500,40000,,"4,210"
06,178,,KER,R,6.770,,FAIRFAX ROAD,3850,41500,40000,2950,29000,27000,,"4,210"
06,178,,KER,T,9.614,,JCT. RTE. 184,1800,18100,16700,1300,14700,13900,,"6,610"
06,178,,KER,R,11.663,,COTTONWOOD CREEK,400,4450,3850,400,4450,3850,,"7,390"
06,178,,KER,,26.630,,DEMOCRAT SPRINGS ROAD,400,4450,3850,400,4350,3850,,"7,550"
06,178,,KER,R,27.621,,CHINA GARDEN RD,450,4350,3850,450,4350,3850,,"9,450"
06,178,,KER,R,28.511,,KERN CANYON RD,440,3950,3850,430,4200,3850,,"9,450"
06,178,,KER,R,41.646,,BODFISH ,430,4200,3850,430,4200,3850,,"9,490"
06,178,,KER,R,42.941,,JCT. RTE. 155,440,4400,3900,360,4050,3800,,"9,490"
06,178,,KER,,45.521,,ISABELLA BOULEVARD,360,4000,3800,380,3650,3400,,"11,060"
06,178,,KER,,55.684,,SIERRA WAY,350,3300,3100,330,3200,2950,,"11,060"
06,178,,KER,,57.076,,KELSO VALLEY ROAD,320,3100,2850,230,1650,1400,,"12,000"
09,178,,KER,,88.260,,JCT. RTE. 14,230,1650,1400,960,3350,3000,,"14,905"
09,178,,KER,R,93.237,,JCT. RTE. 395,960,3350,3000,600,6500,6250,,"16,080"
09,178,,KER,,99.092,,"RIDGECREST, WEST CITY LIMITS",980,7500,6750,750,7600,6300,,"16,340"
09,178,,KER,,100.608,,NORTH CHINA LAKE BOULEVARD,750,7600,6300,1450,14300,13400,,"16,340"
09,178,,KER,,102.616,,RIDGECREST BLVD/CHINA LAKE,2000,22100,18300,1150,12000,11100,,"16,340"
09,178,,KER,,103.850,,"RIDGECREST, RICHMOND ROAD",850,7200,7000,340,2450,2300,,"16,340"
09,178,,KER,,104.622,,SAN BERNARDINO/KERN COUNTY LINE,330,2650,2400,0,0,0,,"16,340"
08,178,,SBD,,0,,SAN BERNARDINO/KERN COUNTY LINE,0,0,0,280,2700,2400,,"17,500"
08,178,,SBD,,7.350,,TRONA ROAD,280,2700,2400,260,2450,2200,,"17,500"
08,178,,SBD,,14.778,,TRONA ROAD,260,2450,2200,0,0,0,,"18,500"
09,178,,INY,,28,,"DEATH VALLEY MONUMENT, SOUTH BOUNDARY",0,0,0,50,400,250,,"19,200"
09,178,,INY,,42.920,,JCT. RTE. 127,40,230,160,150,1150,960,,"19,200"
09,178,,INY,,62.186,,NEVADA STATE LINE,150,1100,950,0,0,0,,"19,800"
06,180,,FRE,,23.500,,"MENDOTA, NORTH JCT. RTE. 33",0,0,0,1050,11600,10600,,"5,200"
